built_unique_ID	projectID	projectName	projectRecordedBy	projectCreationDate	projectOwner	projectEmailContact	projectInstitutionID	projectNotes	projectContinent	projectCountry	projectState	projectLocality	siteID	siteType	siteDescription	stationID	stationName	stationDecimalLongitude	stationDecimalLatitude	stationNotes	replicateID	replicateName	replicateCollectorName	replicateCollectionDate	replicateCollectionTime	replicateStorageID	replicateStorageDate	replicateStorageLocation	replicateStorageMethod	replicateMinEleInM	replicateMEleInM	replicateMinDepthInM	replicateMDepthInM	replicateFlowRateInMperS	replicateFilterType	replicateFiltDurationInS	replicateVolume	replicateProcessLocation	replicateRiparianVegPerCover	replicateDissO2InmgPerL	replicateWaterTempInC	replicatepH	replicateTSSInMgperL	replicateECInuSpercm	replicateTurbInNTU	replicateDischarge	replicateTide	replicateChlorophyl	replicateSalinityInppt	replicateContaminantsInngPerg	replicatesTraceMetalsInmgPerkg	replicatePercentOrganicContent	replicateMircoActivity	replicateGrainSize	replicateNotes	tractID	tractName	tractAnalystName	tractDate	tractTime	tractLocation	tractMethod	tractMethodCitation	tractNotes	tractTubePlateID	tractDNAStorageLocation	tractMethodOfStorage	tractQuantMethod	tractConcInngPerul	assayID	assayName	assayDescription	assayOwnership	assayCitation	assayDate	assayGeneTarget	assayGeneSymbol	assayPrimeR	assayPrimeF	assayProbe	assayAmpliconLenInBP	assayProbeFluorescentTag	assayDyes	assayQuencher	assayProbeMods	assayTonID	assayKingdom	assayPhylum	assayClass	assayOrder	assayFamily	assayGenus	assaySubgenus	assaySpecies	assayCommonName	assayOrganismScope	assayEstabMeans	resultRunID	resultReactID	resultRecordedBy	resultDate	resultTime	resultPlatform	resultMachineID	resultWellLoc	resultSampleType	resultStdCurveID	resultTemplateConcInCopy	resultUserProvThres	resultUserProvCq	resultUserCopyNum	resultUserProvLOD	resultUserProvLOQ	resultnVolInuL	resultFwdPrimeBatch	resultRevPrimeBatch	resultNTPConcInngPeruL	resultPrimeConcInngPeruL	resultProbeConcInngPeruL	resultMgConcInngPeruL	resultPolymeraseBatch	resultPolymeraseConcInngPeruL	resultthermocyclerProtocol	resultPCRNotes	Cycle1	Cycle2	Cycle3	Cycle4	Cycle5	Cycle6	Cycle7	Cycle8	Cycle9	Cycle10	Cycle11	Cycle12	Cycle13	Cycle14	Cycle15	Cycle16	Cycle17	Cycle18	Cycle19	Cycle20	Cycle21	Cycle22	Cycle23	Cycle24	Cycle25	Cycle26	Cycle27	Cycle28	Cycle29	Cycle30	Cycle31	Cycle32	Cycle33	Cycle34	Cycle35	Cycle36	Cycle37	Cycle38	Cycle39	Cycle40	Cycle41	Cycle42	Cycle43	Cycle44	Cycle45	Cycle46	Cycle47	Cycle48	Cycle49	Cycle50	Cycle51	Cycle52	Cycle53	Cycle54	Cycle55	Cycle56	Cycle57	Cycle58	Cycle59	Cycle60	Cycle61	Cycle62	Cycle63	Cycle64	Cycle65	Cycle66	Cycle67	Cycle68	Cycle69	Cycle70	mdmaprCqwUserThres	mdmaprThres	mdmaprCq	mdmaprPCREffEq	mdmaprPCREff	mdmaprRSqPCREff	userPCREffEq	userPCREff	userRSqPCREff	userStdCurveLineEq	userStdCurveEfficiency	userStdCurveRSq	userStdCurveLOD95	userStdCurveLOQ35	mdmaprStdCurveLineEq	mdmaprStdCurveEfficiency	mdmaprStdCurveRSq	mdmaprStdCurveLOD95	mdmaprStdCurveLOQ35	mdmaprCopyNum
Keji_A_5_CytochromeB_87A	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	A	Lake	Kejimkujik National Park	B	Lower Peskowesk Br.	-65.188016	44.28381	NA	F	87A	Tzitziki	2018-06-11	NA	EE-18-088	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.7	16.2	4.3	NA	NA	0.0169	NA	NA	NA	0.01	NA	NA	NA	NA	NA	NA	F	EE-18-088	Tzitziki	NA	NA	NA	NA	NA	NA	NA	NA	NA	qPCR on mic	NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	A	5	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	A06	unkn	1	NA	NA	NA	NA	NA	NA	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.030934	9.157673	9.167989	9.179779	9.181253	9.190095	9.191569	9.187148	9.1842	9.209253	9.225464	9.229885	9.238728	9.246096	9.265255	9.266728	9.272623	9.288834	9.309466	9.303571	9.309466	9.306519	9.313887	9.331572	9.321256	9.316835	9.328624	9.343362	9.353678	9.36252	9.365467	9.378731	9.378731	9.399363	9.377257	9.391994	9.418521	9.417047	9.418521	9.433258	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	Unable to compute
Keji_A_6_CytochromeB_88A	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	A	Lake	Kejimkujik National Park	B	Lower Peskowesk Br.	-65.188016	44.28381	NA	Q	88A	Tzitziki	2018-06-11	NA	EE-18-084	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.7	16.2	4.3	NA	NA	0.0169	NA	NA	NA	0.01	NA	NA	NA	NA	NA	NA	Q	EE-18-084	Tzitziki	NA	NA	NA	NA	NA	NA	NA	NA	NA	qPCR on mic	NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	A	6	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	B05	unkn	1	NA	NA	NA	NA	NA	NA	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.403784	9.545261	9.558524	9.573261	9.56884	9.598314	9.599788	9.605683	9.598314	9.617473	9.636631	9.635157	9.63221	9.641052	9.657263	9.654316	9.660211	9.677895	9.701475	9.707369	9.720633	9.722107	9.738318	9.773687	9.772213	9.782529	9.807582	9.841478	9.859162	9.875373	9.89011	9.910742	9.92548	9.950533	9.935796	9.950533	9.975586	9.982954	9.985902	9.994744	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	Unable to compute
Keji_A_7_CytochromeB_89A	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	A	Lake	Kejimkujik National Park	B	Lower Peskowesk Br.	-65.188016	44.28381	NA	R	89A	Tzitziki	2018-06-11	NA	EE-18-085	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.7	16.2	4.3	NA	NA	0.0169	NA	NA	NA	0.01	NA	NA	NA	NA	NA	NA	R	EE-18-085	Tzitziki	NA	NA	NA	NA	NA	NA	NA	NA	NA	qPCR on mic	NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	A	7	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	B06	unkn	1	NA	NA	NA	NA	NA	NA	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.408205	9.583577	9.586525	9.610104	9.626315	9.626315	9.624841	9.654316	9.636631	9.657263	9.672	9.670527	9.667579	9.672	9.682316	9.686737	9.688211	9.713264	9.719159	9.733896	9.74716	9.730949	9.754528	9.791371	9.785476	9.78695	9.812003	9.844425	9.870952	9.887163	9.9019	9.926953	9.950533	9.963796	9.952006	9.968217	9.996218	9.997692	10.006534	10.013902	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	Unable to compute
Keji_A_8_CytochromeB_90A	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	A	Lake	Kejimkujik National Park	B	Lower Peskowesk Br.	-65.188016	44.28381	NA	S	90A	Tzitziki	2018-06-11	NA	EE-18-086	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.7	16.2	4.3	NA	NA	0.0169	NA	NA	NA	0.01	NA	NA	NA	NA	NA	NA	S	EE-18-086	Tzitziki	NA	NA	NA	NA	NA	NA	NA	NA	NA	qPCR on mic	NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	A	8	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	B07	unkn	1	NA	NA	NA	NA	NA	NA	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.554103	9.72358	9.751581	9.757476	9.757476	9.789898	9.769266	9.807582	9.807582	9.825267	9.835583	9.845899	9.848846	9.859162	9.876847	9.903374	9.9019	9.924006	9.921058	9.946112	9.962322	9.950533	9.969691	9.999165	9.991797	9.994744	10.010955	10.033061	10.055167	10.058114	10.065483	10.069904	10.094957	10.096431	10.081693	10.084641	10.112641	10.102325	10.112641	10.115589	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	Unable to compute
Keji_A_9_CytochromeB_91A	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	A	Lake	Kejimkujik National Park	B	Lower Peskowesk Br.	-65.188016	44.28381	NA	T	91A	Tzitziki	2018-06-11	NA	EE-18-087	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.7	16.2	4.3	NA	NA	0.0169	NA	NA	NA	0.01	NA	NA	NA	NA	NA	NA	T	EE-18-087	Tzitziki	NA	NA	NA	NA	NA	NA	NA	NA	NA	qPCR on mic	NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	A	9	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	B08	unkn	1	NA	NA	NA	NA	NA	NA	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.064829	9.221043	9.241675	9.281465	9.282939	9.306519	9.300624	9.328624	9.334519	9.346309	9.356625	9.369888	9.361046	9.363994	9.375783	9.394942	9.391994	9.415574	9.409679	9.424416	9.440627	9.433258	9.450943	9.467154	9.452417	9.462733	9.473049	9.502523	9.521681	9.527576	9.542313	9.549682	9.585051	9.587998	9.579156	9.598314	9.638105	9.626315	9.658737	9.672	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	Unable to compute
Keji_L_1_CytochromeB_1	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	UoG	UniversityLab	UniversityLab	I	University of Guelph	-80.2262	43.5327	NA		1			NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	L	1	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	D6	ntc	1	0	0.171725788	40	NA	1.82	18.2	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.058482	9.197843	9.263076	9.266041	9.255663	9.273454	9.310518	9.332757	9.304588	9.359443	9.386129	9.389094	9.412815	9.40985	9.426158	9.458775	9.476565	9.503252	9.537351	9.540316	9.580345	9.564037	9.607031	9.62334	9.64113	9.670782	9.679677	9.706363	9.713776	9.737497	9.74491	9.765666	9.774561	9.79087	9.793835	9.795317	9.813108	9.824969	9.836829	9.839794	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	Unable to compute
Keji_L_10_CytochromeB_2	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	UoG	UniversityLab	UniversityLab	I	University of Guelph	-80.2262	43.5327	NA		2			NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	L	10	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	E4	opt	1	182000	0.171725788	19.01072348	NA	1.82	18.2	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.349065	9.53142	9.596653	9.609996	9.601101	9.621857	9.661886	9.670782	9.644096	9.682642	9.728602	9.719706	9.756771	9.777527	9.845725	9.952469	10.167442	10.567734	11.300122	12.606264	14.576594	17.10437	19.949416	22.916031	25.881165	28.846298	31.743233	34.548249	37.283584	39.858802	42.331723	44.705312	46.949918	49.071471	51.117413	53.001755	54.816416	56.51099	58.110679	59.579903	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	12.606264	21	y = 0.07 x + 1.16	1.1734133501969	1	y = 0.05 x + 1.05	1.11558653968515	1	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	5.36503067484663
Keji_L_11_CytochromeB_3	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	UoG	UniversityLab	UniversityLab	I	University of Guelph	-80.2262	43.5327	NA		3			NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	L	11	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	E5	opt	1	182000	0.171725788	18.88207292	NA	1.82	18.2	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.607031	9.771596	9.816073	9.853137	9.841277	9.820521	9.822004	9.853137	9.827934	9.90058	9.910958	9.934679	9.971743	9.988051	10.071075	10.208953	10.422443	10.842009	11.595153	12.944289	15.006539	17.635129	20.583954	23.658797	26.717332	29.774384	32.739518	35.617179	38.36141	41.031512	43.534085	45.935843	48.218995	50.370199	52.402798	54.334582	56.17593	57.916463	59.511705	61.001684	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	12.944289	21	y = 0.07 x + 1.18	1.17516297395422	1	y = 0.03 x + 1.04	1.06946535462201	1	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	5.36503067484663
Keji_L_12_CytochromeB_4	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	UoG	UniversityLab	UniversityLab	I	University of Guelph	-80.2262	43.5327	NA		4			NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	L	12	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	E6	opt	1	182000	0.171725788	19.00684415	NA	1.82	18.2	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.13854	9.245285	9.301623	9.307553	9.291245	9.295692	9.297175	9.332757	9.30014	9.356478	9.332757	9.35796	9.387612	9.393542	9.46174	9.574415	9.774561	10.158546	10.886486	12.149633	14.142202	16.619571	19.443861	22.394168	25.33558	28.278475	31.12945	33.909263	36.566022	39.178304	41.615644	43.965512	46.207152	48.322775	50.316827	52.211547	54.054377	55.729677	57.341227	58.78673	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	12.149633	21	y = 0.07 x + 1.15	1.17517561975144	1	y = 0.05 x + 1.04	1.11602890041837	1	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	5.36503067484663
Keji_L_13_CytochromeB_5	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	UoG	UniversityLab	UniversityLab	I	University of Guelph	-80.2262	43.5327	NA		5			NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	L	13	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	F1	opt	1	18200	0.171725788	22.49539791	NA	1.82	18.2	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.137058	9.266041	9.29421	9.314966	9.328309	9.335722	9.332757	9.381681	9.349065	9.405402	9.387612	9.408367	9.426158	9.423193	9.443949	9.463222	9.498804	9.544764	9.6352	9.780492	10.072557	10.552909	11.500269	13.113301	15.353459	18.048765	20.910119	23.82781	26.738088	29.639471	32.447452	35.169444	37.777279	40.257613	42.634167	44.915837	47.018116	49.062575	50.981017	52.743788	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	11.500269	24	y = 0.07 x + 1.12	1.17083097535854	1	y = 0.04 x + 1.02	1.08977240304071	1	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	4.44478527607362
Keji_L_14_CytochromeB_6	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	UoG	UniversityLab	UniversityLab	I	University of Guelph	-80.2262	43.5327	NA		6			NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	L	14	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	F2	opt	1	18200	0.171725788	22.3783072	NA	1.82	18.2	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.998429	10.127412	10.161511	10.128895	10.146686	10.134825	10.165959	10.186715	10.145203	10.201541	10.205988	10.210436	10.228227	10.210436	10.240087	10.2475	10.286047	10.342384	10.434304	10.58256	10.893899	11.400937	12.415012	14.119964	16.505414	19.36825	22.406029	25.529796	28.597227	31.664657	34.619412	37.489661	40.239822	42.877308	45.370985	47.740126	49.966941	52.118145	54.134436	56.00247	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	12.415012	24	y = 0.07 x + 1.15	1.16894164885973	1	y = 0.04 x + 1.06	1.08894663657908	1	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	4.44478527607362
